This is Ipopt version 3.14.5, running with linear solver ma57.

Number of nonzeros in equality constraint Jacobian...:     1567
Number of nonzeros in inequality constraint Jacobian.:     6735
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1268
                     variables with only lower bounds:        0
                variables with lower and upper bounds:     1266
                     variables with only upper bounds:        0
Total number of equality constraints.................:      704
Total number of inequality constraints...............:      648
        inequality constraints with only lower bounds:       51
   inequality constraints with lower and upper bounds:      597
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  2.2447313e-02 2.35e+00 8.83e+05   1.0 3.44e+01    -  4.37e-01 4.10e-01h  1
 211  2.2475763e-02 1.38e+00 6.36e+05   1.0 3.17e+01    -  1.83e-01 4.19e-01h  1
 212  2.2588312e-02 1.06e+00 5.15e+05   1.0 3.16e+01    -  5.20e-01 2.02e-01h  1
 213  2.3015450e-02 5.97e-01 2.71e+05   0.9 3.27e+01    -  2.93e-01 4.52e-01h  1
 214  2.3329757e-02 3.27e-01 4.30e+05   1.4 3.97e+01    -  4.08e-01 3.81e-01f  1
 215  2.3219991e-02 1.05e+00 7.33e+05   2.2 4.45e+01    -  5.21e-01 5.09e-01f  1
 216  2.3673203e-02 2.95e+00 1.22e+06   1.9 5.48e+01    -  3.12e-01 4.06e-01f  1
 217  2.4846127e-02 1.92e+00 1.23e+06   1.2 5.60e+01    -  4.44e-01 4.50e-01h  1
 218  2.5773181e-02 1.20e+00 1.62e+06   1.2 3.46e+01    -  4.30e-01 5.08e-01h  1
 219  2.7356881e-02 1.23e+00 1.48e+06   1.2 2.48e+01    -  3.45e-01 7.42e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 220  2.7676671e-02 1.20e+00 1.31e+06   1.2 7.85e+01    -  1.90e-01 3.09e-02h  2
 221  2.8032883e-02 1.19e+00 1.28e+06   1.2 1.33e+02    -  1.04e-01 2.44e-02f  3
 222  2.9279975e-02 1.31e+00 1.28e+06   1.2 1.26e+02    -  1.02e-01 8.64e-02f  2
 223  2.9928999e-02 1.29e+00 1.42e+06   1.2 9.54e+01    -  1.11e-01 5.84e-02f  2
 224  3.0315265e-02 1.25e+00 1.52e+06   1.2 7.91e+01    -  7.67e-02 5.27e-02f  2
 225  3.0813628e-02 1.19e+00 1.69e+06   1.2 7.68e+01    -  1.43e-01 9.45e-02h  1
 226  3.1267498e-02 1.10e+00 1.86e+06   1.2 7.20e+01    -  9.07e-02 9.09e-02f  2
 227  3.1567608e-02 1.06e+00 1.96e+06   1.2 6.97e+01    -  3.22e-01 5.53e-02h  2
 228  3.1927978e-02 9.95e-01 2.10e+06   1.2 6.62e+01    -  1.28e-01 7.41e-02f  2
 229  3.2185177e-02 9.53e-01 2.19e+06   1.2 6.40e+01    -  1.79e-01 4.99e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 230  3.2531813e-02 8.98e-01 2.33e+06   1.2 6.33e+01    -  2.01e-01 6.78e-02f  3
 231  3.2858164e-02 8.54e-01 2.48e+06   1.2 6.18e+01    -  3.39e-02 5.97e-02f  3
 232  3.3123523e-02 8.23e-01 2.63e+06   1.2 6.77e+01    -  4.66e-02 4.70e-02f  3
 233  3.3295208e-02 8.04e-01 2.79e+06   1.2 7.41e+01    -  1.55e-01 3.94e-02f  3
 234  3.3431835e-02 8.21e-01 2.99e+06   1.2 7.96e+01    -  6.85e-02 3.71e-02f  3
 235  3.3503702e-02 8.51e-01 3.21e+06   1.2 8.71e+01    -  7.69e-02 3.27e-02f  3
 236  3.3150912e-02 2.34e+00 4.41e+06   1.2 9.68e+01    -  7.21e-02 1.31e-01w  1
 237  3.2643437e-02 4.47e+00 6.26e+06   1.2 1.33e+02    -  1.38e-01 6.78e-02w  1
 238  3.2593067e-02 4.45e+00 6.36e+06   1.2 6.63e+01    -  3.38e-01 6.92e-03w  1
 239  3.3447913e-02 8.55e-01 3.35e+06   1.2 6.36e+01    -  7.21e-02 1.63e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 240  3.3418488e-02 8.55e-01 3.41e+06   1.2 2.50e+02    -  1.56e-02 2.81e-03f  6
 241  3.3176517e-02 1.35e+00 4.32e+06   1.2 1.09e+02    -  1.16e-01 7.40e-02f  2
 242  3.3136539e-02 1.34e+00 4.44e+06   1.2 1.24e+02    -  9.51e-02 5.48e-03f  5
 243  3.3004441e-02 1.39e+00 4.87e+06   1.2 3.05e+02    -  6.07e-02 9.37e-03f  3
 244  3.2986477e-02 1.39e+00 4.92e+06   1.2 2.20e+02    -  2.45e-01 1.35e-03h  6
 245  3.2279587e-02 3.81e+00 6.90e+06   1.2 1.24e+02    -  1.18e-01 7.26e-02f  2
 246  3.2240495e-02 3.80e+00 7.03e+06   1.2 5.51e+01    -  1.45e-01 4.37e-03h  7
 247  3.2068750e-02 3.78e+00 7.29e+06   1.2 3.75e+01    -  1.50e-01 2.80e-02h  4
 248  3.1728552e-02 3.88e+00 7.79e+06   1.2 4.18e+01    -  2.06e-01 5.50e-02f  3
 249  3.0645146e-02 7.14e+00 9.00e+06   1.2 3.72e+01    -  1.10e-01 2.15e-01w  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 250  2.9852250e-02 2.73e+01 1.45e+07   1.2 9.42e+01    -  7.19e-02 1.05e-01w  1
 251  2.9768143e-02 2.66e+01 1.46e+07   1.2 2.42e+01    -  1.11e-01 2.74e-02w  1
 252  3.1435491e-02 3.91e+00 8.20e+06   1.2 2.27e+01    -  1.10e-01 5.37e-02f  2
 253  3.1148720e-02 3.82e+00 8.40e+06   1.2 4.05e+01    -  1.81e-01 6.18e-02h  3
 254  3.0796911e-02 3.75e+00 8.67e+06   1.2 4.16e+01    -  1.59e-01 7.40e-02f  3
 255  3.0447950e-02 3.66e+00 8.90e+06   1.2 4.19e+01    -  1.68e-02 7.91e-02f  3
 256  3.0324205e-02 3.99e+00 9.83e+06   1.2 9.76e+01    -  5.63e-02 1.37e-02f  4
 257  3.0113278e-02 3.90e+00 1.01e+07   1.2 3.17e+01    -  2.79e-01 6.11e-02h  3
 258  3.0030148e-02 3.82e+00 1.02e+07   1.2 2.93e+01    -  2.49e-01 2.63e-02h  4
 259  2.9861901e-02 3.69e+00 1.03e+07   1.2 2.71e+01    -  2.27e-01 5.54e-02h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 260  2.9542607e-02 5.59e+00 1.22e+07   1.2 1.09e+02    -  1.16e-02 1.97e-02f  3
 261  2.9535820e-02 5.58e+00 1.22e+07   1.2 1.89e+01    -  5.68e-01 1.94e-03h  8
 262  2.7786570e-02 1.23e+01 7.13e+06   1.2 1.88e+01    -  1.86e-01 5.49e-01w  1
 263  2.7163713e-02 2.18e+01 1.68e+06   1.2 8.57e+00    -  5.28e-01 5.56e-01w  1
 264  2.6504720e-02 3.56e+01 4.46e+06   1.2 1.03e+02    -  1.34e-02 4.27e-02w  1
 265  2.9301156e-02 5.33e+00 1.21e+07   1.2 8.28e+00    -  1.86e-01 6.86e-02f  3
 266  2.9087367e-02 5.37e+00 1.26e+07   1.2 4.48e+01    -  8.53e-02 2.45e-02f  4
 267  2.8862155e-02 5.39e+00 1.29e+07   1.2 4.28e+01    -  9.11e-02 2.69e-02f  4
 268  2.8370356e-02 5.82e+00 1.36e+07   1.2 4.14e+01    -  3.23e-01 6.22e-02f  3
 269  2.8356897e-02 5.82e+00 1.37e+07   1.2 1.06e+02    -  5.71e-02 6.84e-04h  8
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 270  2.8230975e-02 5.58e+00 1.34e+07   1.2 1.16e+01    -  7.08e-01 5.09e-02h  5
 271  2.8216202e-02 5.55e+00 1.33e+07   1.2 1.11e+01    -  5.07e-01 6.43e-03h  8
 272  2.8208621e-02 5.53e+00 1.33e+07   1.2 1.11e+01    -  1.00e+00 3.30e-03h  9
 273  2.8201473e-02 5.53e+00 1.34e+07   1.2 1.00e+02    -  3.99e-02 3.96e-04h  8
 274  2.8199497e-02 5.53e+00 1.34e+07   1.2 1.12e+01    -  1.00e+00 8.53e-04h 11
 275  2.6361802e-02 2.49e+01 3.16e+06   1.2 1.11e+01    -  5.00e-01 8.79e-01w  1
 276  2.6143797e-02 2.25e+01 3.80e+06   1.2 5.40e+00    -  2.63e-01 3.33e-01w  1
 277  2.5818102e-02 2.38e+01 4.13e+06   1.2 8.96e+01    -  3.16e-02 2.71e-02w  1
 278  2.7108793e-02 1.01e+01 7.03e+06   1.2 1.49e+01    -  5.00e-01 5.00e-01s 35
 279  2.6217740e-02 1.35e+01 5.59e+06   1.2 2.49e+01    -  1.91e-01 1.91e-01s 35
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 280r 2.6217740e-02 1.35e+01 1.00e+03   1.2 0.00e+00    -  0.00e+00 0.00e+00R  1
 281r 2.6202797e-02 5.15e+00 1.98e+03   2.4 1.15e+04    -  5.74e-02 7.95e-04f  1
 282  2.6190008e-02 5.15e+00 2.24e+01   1.2 1.74e+04    -  1.71e-06 5.55e-06f  1
 283  2.6191531e-02 5.15e+00 2.95e+01   1.2 8.11e+03    -  4.29e-05 1.12e-05f  1
 284  2.6190465e-02 5.15e+00 1.57e+02   1.2 2.24e+03    -  2.79e-04 7.96e-05f  1
 285  2.6212011e-02 5.17e+00 1.99e+02   1.2 1.62e+03    -  7.98e-04 6.15e-04f  1
 286  2.6186564e-02 5.18e+00 8.61e+03   1.2 4.31e+02    -  5.50e-02 1.88e-03f  1
 287  2.4833468e-02 5.96e+00 7.67e+03   1.2 3.43e+02    -  4.29e-02 7.35e-02f  1
 288  2.4789988e-02 5.76e+00 2.77e+04   0.5 1.48e+01    -  1.23e-01 4.16e-02h  1
 289  2.4929963e-02 5.61e+00 4.94e+04   0.5 1.04e+02    -  1.48e-01 5.92e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 290  2.5205383e-02 6.54e+00 1.18e+05   0.5 1.10e+02    -  3.90e-01 1.24e-01h  1
 291  2.5213508e-02 5.93e+00 2.09e+05   0.5 1.12e+02    -  3.95e-01 4.87e-02h  1
 292  2.5217517e-02 3.83e+00 9.47e+04   0.5 1.07e+01    -  1.88e-01 3.44e-01h  1
 293  2.5448570e-02 2.57e+00 1.52e+05   0.5 1.12e+01    -  3.85e-01 3.78e-01H  1
 294  2.5518488e-02 2.69e+00 1.89e+05   0.5 1.69e+01    -  4.40e-01 1.27e-01h  3
 295  2.5566090e-02 2.63e+00 4.06e+05   0.5 1.83e+01    -  1.00e+00 6.73e-02h  4
 296  2.5615302e-02 2.56e+00 3.91e+05   0.5 1.92e+01    -  4.88e-01 6.33e-02h  4
 297  2.5661837e-02 2.50e+00 4.04e+05   0.5 1.97e+01    -  1.00e+00 5.41e-02h  4
 298  2.5718511e-02 2.42e+00 3.89e+05   0.5 2.00e+01    -  5.35e-01 6.12e-02h  4
 299  2.5783175e-02 2.35e+00 3.76e+05   0.5 2.04e+01    -  4.18e-01 6.38e-02h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 300  2.6421423e-02 1.13e+00 4.02e+05   0.5 2.11e+01    -  5.54e-01 4.44e-01H  1
 301  2.6515369e-02 1.11e+00 4.12e+05   0.5 2.74e+01    -  1.24e-01 4.35e-02h  3
 302  2.6614560e-02 1.14e+00 4.30e+05   0.5 2.98e+01    -  2.02e-01 4.57e-02f  3
 303  2.6756599e-02 1.28e+00 4.52e+05   0.5 2.87e+01    -  8.46e-02 6.40e-02f  3
 304  2.6793242e-02 1.27e+00 4.58e+05   0.5 2.95e+01    -  3.72e-01 1.59e-02h  5
 305  2.7453396e-02 8.94e-01 5.40e+05   0.5 2.86e+01    -  1.99e-01 2.88e-01H  1
 306  2.7642180e-02 1.27e+00 5.78e+05   0.5 2.50e+01    -  2.21e-01 7.35e-02f  3
 307  2.7778382e-02 1.40e+00 6.02e+05   0.5 2.33e+01    -  1.10e-01 4.50e-02f  3
 308  2.7882016e-02 1.45e+00 6.19e+05   0.5 2.45e+01    -  1.72e-01 3.31e-02f  3
 309  2.8058755e-02 1.67e+00 6.50e+05   0.5 2.33e+01    -  1.18e-01 5.92e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 310  2.8122470e-02 1.68e+00 6.60e+05   0.5 2.44e+01    -  2.47e-01 2.47e-02f  3
 311  2.8181040e-02 1.69e+00 6.70e+05   0.5 2.50e+01    -  4.91e-01 2.72e-02f  4
 312  2.8272753e-02 1.72e+00 6.83e+05   0.5 2.57e+01    -  2.82e-01 3.60e-02f  4
 313  2.8325425e-02 1.72e+00 6.90e+05   0.5 2.68e+01    -  2.83e-01 2.31e-02f  5
 314  2.8381196e-02 1.71e+00 6.96e+05   0.5 2.74e+01    -  3.82e-01 2.25e-02f  5
 315  2.8578744e-02 1.95e+00 7.19e+05   0.5 2.79e+01    -  4.20e-01 7.95e-02f  2
 316  2.9711921e-02 8.02e+00 8.03e+05   0.5 2.96e+01    -  3.48e-01 4.05e-01w  1
 317  3.0079908e-02 7.07e+00 7.60e+05   0.5 4.10e+01    -  2.92e-01 1.87e-01w  1
 318  3.0310003e-02 6.48e+00 7.46e+05   0.5 3.96e+01    -  1.08e-02 1.07e-01w  1
 319  2.8841723e-02 2.26e+00 7.40e+05   0.5 3.97e+01    -  3.48e-01 1.01e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 320  2.9350095e-02 1.28e+00 7.18e+05   0.5 3.31e+01    -  5.21e-01 2.22e-01H  1
 321  2.9744860e-02 1.72e+00 7.36e+05   0.5 3.48e+01    -  2.59e-02 1.48e-01f  2
 322  2.9913469e-02 1.71e+00 7.37e+05   0.5 3.69e+01    -  3.17e-01 6.73e-02h  2
 323  3.0041949e-02 1.68e+00 7.35e+05   0.5 3.89e+01    -  1.51e-01 5.24e-02h  3
 324  3.0176828e-02 1.67e+00 7.39e+05   0.5 4.07e+01    -  3.56e-01 6.23e-02f  3
 325  3.0403547e-02 1.63e+00 7.28e+05   0.5 3.98e+01    -  1.88e-01 9.66e-02H  1
 326  3.0578948e-02 1.60e+00 7.27e+05   0.5 4.01e+01    -  4.63e-01 8.24e-02h  2
 327  3.1064614e-02 1.56e+00 6.89e+05   0.5 3.98e+01    -  2.39e-01 2.26e-01H  1
 328  3.1599523e-02 1.36e+00 6.15e+05   0.5 3.74e+01    -  2.67e-01 2.74e-01H  1
 329  3.2043851e-02 1.40e+00 5.75e+05   0.5 3.30e+01    -  4.23e-01 2.41e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 330  3.2030051e-02 1.38e+00 5.71e+05   0.5 2.23e+01    -  1.49e-01 1.74e-02h  1
 331  3.1682171e-02 1.33e+00 5.17e+05   0.5 2.17e+01    -  3.87e-01 2.66e-01h  1
 332  3.1584649e-02 1.23e+00 5.01e+05   0.5 2.28e+01    -  1.53e-01 1.00e-01h  1
 333  3.1384208e-02 1.09e+00 4.59e+05   0.5 2.28e+01    -  1.27e-01 2.14e-01h  1
 334  3.1314531e-02 9.85e-01 4.41e+05   0.5 2.37e+01    -  3.58e-01 1.19e-01h  1
 335  3.1207316e-02 8.65e-01 4.11e+05   0.5 2.51e+01    -  2.01e-01 1.99e-01h  1
 336  3.0991438e-02 7.39e-01 3.93e+05   0.5 2.62e+01    -  3.74e-01 2.41e-01h  1
 337  3.0835430e-02 6.26e-01 3.82e+05   0.5 2.78e+01    -  3.98e-01 2.94e-01h  1
 338  3.0713099e-02 5.46e-01 3.77e+05   0.5 2.81e+01    -  3.50e-01 1.96e-01h  1
 339  3.0474083e-02 3.79e-01 3.48e+05   1.2 2.58e+01    -  3.25e-01 2.80e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 340  3.0461665e-02 3.68e-01 3.59e+05   0.1 2.86e+01    -  2.83e-01 2.40e-01h  1
 341  3.0231483e-02 3.12e-01 3.33e+05   1.9 2.40e+01    -  4.36e-01 1.58e-01f  1
 342  2.9471717e-02 2.56e-01 3.03e+05   2.0 1.67e+01    -  4.43e-01 2.92e-01f  1
 343  2.7423025e-02 1.55e+00 3.34e+05   2.2 3.30e+01    -  6.42e-01 8.05e-01f  1
 344  2.6780161e-02 1.08e+00 2.67e+05   2.0 1.92e+01    -  6.92e-01 3.61e-01h  1
 345  2.6262481e-02 4.06e-01 1.53e+05   1.3 1.81e+01    -  7.24e-01 5.58e-01h  1
 346  2.5544622e-02 2.07e-01 1.90e+05   1.1 1.88e+01    -  1.00e+00 7.74e-01h  1
 347  2.4462787e-02 1.66e-01 4.08e+05   1.6 1.66e+01    -  1.00e+00 1.00e+00f  1
 348  2.3007472e-02 7.84e+00 3.39e+06   2.1 1.49e+01    -  4.78e-01 1.00e+00f  1
 349  2.2976226e-02 7.75e+00 2.73e+06   1.8 4.37e+01    -  1.80e-01 2.94e-02h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 350  2.3369049e-02 3.97e+00 3.40e+05   1.8 6.40e+00    -  9.33e-01 9.67e-01h  1
 351  2.3136092e-02 1.25e+00 3.29e+05   1.1 5.13e+00    -  8.69e-01 6.53e-01h  1
 352  2.2860226e-02 7.71e-01 2.58e+05   1.1 1.59e+01    -  7.47e-01 4.04e-01h  1
 353  2.3026099e-02 6.67e-01 3.22e+05   1.1 1.09e+01    -  1.00e+00 7.88e-01h  1
 354  2.3519902e-02 7.32e-01 4.20e+05   1.8 9.24e+00    -  6.26e-01 1.00e+00f  1
 355  2.3880647e-02 6.82e-01 4.94e+05   1.5 3.31e+01    -  4.86e-01 1.05e-01h  2
 356  2.5328674e-02 4.35e-01 5.84e+05   0.8 3.26e+01    -  3.91e-01 3.65e-01H  1
 357  2.6042961e-02 4.06e-01 6.99e+05   0.8 2.54e+01    -  2.39e-01 2.12e-01h  1
 358  2.6777379e-02 4.86e-01 8.32e+05   0.8 2.94e+01    -  4.27e-01 2.10e-01h  1
 359  2.7223629e-02 4.60e-01 8.73e+05   0.8 2.71e+01    -  5.94e-01 1.50e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 360  2.7852113e-02 3.99e-01 8.50e+05   0.8 2.71e+01    -  3.98e-01 2.80e-01h  1
 361  2.8441480e-02 3.41e-01 7.10e+05   0.8 2.75e+01    -  9.56e-02 3.84e-01h  1
 362  2.8463771e-02 3.02e-01 6.49e+05   0.8 2.50e+01    -  3.54e-01 1.35e-01h  1
 363  2.8325789e-02 2.73e-01 4.14e+05   0.8 2.35e+01    -  3.32e-01 6.10e-01h  1
 364  2.7982246e-02 2.04e-01 2.80e+05   0.8 2.13e+01    -  2.67e-01 3.34e-01h  1
 365  2.7792430e-02 1.60e-01 2.53e+05   0.8 1.97e+01    -  3.21e-01 2.31e-01h  3
 366  2.7732362e-02 1.43e-01 2.34e+05   0.8 1.92e+01    -  5.37e-01 1.26e-01h  3
 367  2.7553441e-02 8.46e-01 5.17e+05   1.7 2.00e+01    -  1.00e+00 6.60e-01f  1
 368  2.8232780e-02 1.46e+00 1.20e+06   1.6 1.75e+01    -  5.04e-01 2.31e-01f  1
 369  2.9160992e-02 3.05e+00 2.47e+06   1.6 5.02e+01    -  3.10e-01 1.58e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 370  2.9530709e-02 3.66e+00 3.50e+06   1.6 4.17e+01    -  4.37e-02 9.96e-02f  1
 371  2.9666874e-02 3.58e+00 4.07e+06   1.6 4.26e+01    -  7.89e-02 8.11e-02f  1
 372  2.9910205e-02 3.19e+00 4.19e+06   1.6 4.30e+01    -  7.30e-02 2.29e-01H  1
 373  2.9742815e-02 2.81e+00 4.00e+06   1.6 4.48e+01    -  1.65e-01 1.28e-01f  1
 374  2.9510473e-02 2.58e+00 3.79e+06   1.6 5.38e+01    -  1.68e-01 8.74e-02h  1
 375  2.8134180e-02 1.72e+00 2.59e+06   1.6 4.97e+01    -  2.12e-01 3.32e-01H  1
 376  2.6188662e-02 1.16e+00 1.73e+06   1.6 4.25e+01    -  1.06e-01 3.27e-01F  1
 377  2.5681309e-02 1.10e+00 1.90e+06   1.6 5.16e+01    -  1.12e-01 8.89e-02f  2
 378  2.5281593e-02 1.04e+00 2.35e+06   1.6 6.27e+01    -  1.49e-01 8.32e-02f  2
 379  2.5014177e-02 1.02e+00 2.69e+06   1.6 6.10e+01    -  1.09e-01 5.55e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 380  2.4745600e-02 1.29e+00 3.22e+06   1.6 5.75e+01    -  9.24e-02 7.70e-02f  2
 381  2.4561272e-02 1.64e+00 3.83e+06   1.6 5.92e+01    -  1.31e-01 8.54e-02f  2
 382  2.4392948e-02 2.10e+00 4.50e+06   1.6 6.07e+01    -  2.04e-01 9.76e-02f  2
 383  2.4403898e-02 2.40e+00 5.12e+06   1.6 6.23e+01    -  1.32e-01 8.28e-02f  2
 384  2.4595324e-02 2.89e+00 6.01e+06   1.6 6.73e+01    -  1.65e-01 8.16e-02f  2
 385  2.5193471e-02 6.77e+00 8.68e+06   1.6 8.52e+01    -  4.00e-02 1.13e-01f  2
 386  2.5241077e-02 6.76e+00 8.98e+06   1.6 1.19e+02    -  5.32e-02 4.56e-03f  5
 387  2.6081661e-02 1.81e+01 1.59e+07   1.6 1.21e+02    -  3.72e-02 7.27e-02w  1
 388  2.6331940e-02 1.96e+01 2.11e+07   1.6 6.67e+01    -  5.37e-02 5.64e-02w  1
 389  2.6748596e-02 2.64e+01 3.17e+07   1.6 6.62e+01    -  7.50e-02 1.14e-01w  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 390  2.5639352e-02 7.80e+00 1.20e+07   1.6 6.78e+01    -  3.72e-02 3.63e-02f  1
 391  2.5701123e-02 7.78e+00 1.27e+07   1.6 1.07e+02    -  3.80e-02 7.08e-03f  4
 392  2.5817444e-02 7.83e+00 1.44e+07   1.6 1.06e+02    -  4.16e-02 1.60e-02f  3
 393  2.5914306e-02 8.36e+00 1.66e+07   1.6 9.49e+01    -  5.56e-02 1.92e-02f  3
 394  2.6145777e-02 1.26e+01 2.31e+07   1.6 8.62e+01    -  2.06e-02 4.90e-02f  2
 395  2.6181577e-02 1.26e+01 2.44e+07   1.6 7.48e+01    -  1.58e-01 1.17e-02h  4
 396  2.6363775e-02 1.69e+01 3.34e+07   1.6 7.24e+01    -  9.77e-02 7.20e-02f  2
 397  2.6426435e-02 1.67e+01 3.66e+07   1.6 6.55e+01    -  6.20e-02 3.26e-02f  3
 398  2.6487993e-02 1.66e+01 4.01e+07   1.6 6.38e+01    -  8.80e-02 3.31e-02f  3
 399  2.6538935e-02 1.63e+01 4.27e+07   1.6 6.23e+01    -  1.51e-01 2.72e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 400  2.6605242e-02 1.60e+01 4.57e+07   1.6 5.89e+01    -  2.24e-01 3.68e-02h  3

Number of Iterations....: 400

                                   (scaled)                 (unscaled)
Objective...............:   2.6605242153303916e-02    2.6605242153303916e-02
Dual infeasibility......:   4.5666177235079348e+07    4.5666177235079348e+07
Constraint violation....:   1.5989634028637095e+01    1.5989634028637095e+01
Variable bound violation:   0.0000000000000000e+00    0.0000000000000000e+00
Complementarity.........:   2.6633876704871579e+02    2.6633876704871579e+02
Overall NLP error.......:   1.9290283000346986e+04    4.5666177235079348e+07


Number of objective function evaluations             = 1467
Number of objective gradient evaluations             = 402
Number of equality constraint evaluations            = 1467
Number of inequality constraint evaluations          = 1467
Number of equality constraint Jacobian evaluations   = 403
Number of inequality constraint Jacobian evaluations = 403
Number of Lagrangian Hessian evaluations             = 0
Total seconds in IPOPT (w/o function evaluations)    =      2.428
Total seconds in NLP function evaluations            =      6.201


Timing Statistics:

OverallAlgorithm....................:      8.693 (sys:      0.343 wall:      8.629)
 PrintProblemStatistics.............:      0.001 (sys:      0.000 wall:      0.001)
 InitializeIterates.................:      0.134 (sys:      0.007 wall:      0.135)
 UpdateHessian......................:      0.009 (sys:      0.000 wall:      0.009)
 OutputIteration....................:      0.052 (sys:      0.003 wall:      0.048)
 UpdateBarrierParameter.............:      0.303 (sys:      0.037 wall:      0.301)
 ComputeSearchDirection.............:      1.780 (sys:      0.092 wall:      1.731)
 ComputeAcceptableTrialPoint........:      4.973 (sys:      0.161 wall:      4.990)
 AcceptTrialPoint...................:      0.008 (sys:      0.001 wall:      0.009)
 CheckConvergence...................:      1.405 (sys:      0.040 wall:      1.376)
PDSystemSolverTotal.................:      2.103 (sys:      0.104 wall:      2.032)
 PDSystemSolverSolveOnce............:      2.060 (sys:      0.094 wall:      1.982)
 ComputeResiduals...................:      0.019 (sys:      0.005 wall:      0.025)
 StdAugSystemSolverMultiSolve.......:      2.031 (sys:      0.088 wall:      1.950)
 LinearSystemScaling................:      0.157 (sys:      0.021 wall:      0.105)
 LinearSystemSymbolicFactorization..:      0.001 (sys:      0.000 wall:      0.001)
 LinearSystemFactorization..........:      1.674 (sys:      0.042 wall:      1.635)
 LinearSystemBackSolve..............:      0.137 (sys:      0.016 wall:      0.150)
 LinearSystemStructureConverter.....:      0.000 (sys:      0.000 wall:      0.000)
  LinearSystemStructureConverterInit:      0.000 (sys:      0.000 wall:      0.000)
QualityFunctionSearch...............:      0.028 (sys:      0.027 wall:      0.050)
TryCorrector........................:      0.000 (sys:      0.000 wall:      0.000)
Task1...............................:      0.005 (sys:      0.005 wall:      0.011)
Task2...............................:      0.006 (sys:      0.006 wall:      0.009)
Task3...............................:      0.002 (sys:      0.002 wall:      0.004)
Task4...............................:      0.000 (sys:      0.000 wall:      0.000)
Task5...............................:      0.002 (sys:      0.002 wall:      0.005)
Task6...............................:      0.000 (sys:      0.000 wall:      0.000)
Function Evaluations................:      6.218 (sys:      0.189 wall:      6.201)
 Objective function.................:      0.217 (sys:      0.005 wall:      0.212)
 Objective function gradient........:      0.070 (sys:      0.005 wall:      0.072)
 Equality constraints...............:      4.538 (sys:      0.140 wall:      4.550)
 Inequality constraints.............:      0.067 (sys:      0.003 wall:      0.069)
 Equality constraint Jacobian.......:      0.007 (sys:      0.000 wall:      0.007)
 Inequality constraint Jacobian.....:      1.319 (sys:      0.035 wall:      1.292)
 Lagrangian Hessian.................:      0.000 (sys:      0.000 wall:      0.000)

EXIT: Maximum Number of Iterations Exceeded.
Optimization took 8.632308 sec.
Optimization failed.
